slug,title,adventurer_level,level_order,source_scope,source_kind,requirements_detected,pdf,md,raw_txt,image,image_width,image_height,source_page,source_url,image_url,error
manitas-ayudadoras-lenguaje-de-signos,Lenguaje de signos,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-lenguaje-de-signos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-lenguaje-de-signos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-lenguaje-de-signos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-lenguaje-de-signos.png,784,556,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_lenguaje_de_signos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/5418722_orig.png,
manitas-ayudadoras-habitat,Hábitat,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-habitat.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-habitat.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-habitat.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-habitat.png,780,552,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_hábitat.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/1023273_orig.png,
manitas-ayudadoras-higiene,Higiene,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,8,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-higiene.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-higiene.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-higiene.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-higiene.png,790,548,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_higiene.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/9150845_orig.png,
manitas-ayudadoras-mi-iglesia,Mi iglesia,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-mi-iglesia.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-mi-iglesia.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-mi-iglesia.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-mi-iglesia.png,772,564,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_mi_iglesia.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/2090811_orig.png,
manitas-ayudadoras-nudos,Nudos,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,3,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-nudos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-nudos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-nudos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-nudos.png,794,568,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_nudos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/5595532_orig.png,
manitas-ayudadoras-origami,Origami,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-origami.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-origami.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-origami.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-origami.png,538,374,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_origami.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/origami-award_orig.png,
manitas-ayudadoras-paladin-de-oracion,Paladín de oración,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-paladin-de-oracion.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-paladin-de-oracion.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-paladin-de-oracion.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-paladin-de-oracion.png,939,635,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_paladín_de_oración.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/5619338_orig.png,
manitas-ayudadoras-pasos-a-jesus,Pasos a Jesús,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,2,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-pasos-a-jesus.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-pasos-a-jesus.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-pasos-a-jesus.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-pasos-a-jesus.png,763,545,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_pasos_a_jesús.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/8815479_orig.png,
manitas-ayudadoras-patinador,Patinador,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-patinador.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-patinador.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-patinador.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-patinador.png,794,572,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/patinador.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/992973_orig.png,
manitas-ayudadoras-promesa-del-arco-iris,Promesa del arco iris,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-promesa-del-arco-iris.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-promesa-del-arco-iris.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-promesa-del-arco-iris.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-promesa-del-arco-iris.png,781,557,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_promesa_del_arco_iris.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/6858330_orig.png,
manitas-ayudadoras-puertas-de-perla,Puertas de perla,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-puertas-de-perla.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-puertas-de-perla.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-puertas-de-perla.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-puertas-de-perla.png,751,545,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_puertas_de_perla.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/7649395_orig.png,
manitas-ayudadoras-pureza,Pureza,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-pureza.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-pureza.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-pureza.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-pureza.png,790,542,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_pureza.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/2577473_orig.png,
manitas-ayudadoras-realeza-biblica,Realeza bíblica,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-realeza-biblica.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-realeza-biblica.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-realeza-biblica.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-realeza-biblica.png,838,608,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_realeza_bíblica.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/9139448_orig.png,
manitas-ayudadoras-reportero,Reportero,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-reportero.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-reportero.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-reportero.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-reportero.png,794,564,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_reportero.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/2137748_orig.png,
manitas-ayudadoras-santa-cena,Santa Cena,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,8,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-santa-cena.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-santa-cena.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-santa-cena.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-santa-cena.png,681,491,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_santa_cena.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/comunion_orig.png,
manitas-ayudadoras-sellado,Sellado,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-sellado.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-sellado.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-sellado.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-sellado.png,778,580,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_sellado.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/81878_orig.png,
manitas-ayudadoras-tabernaculo,Tabernáculo,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,8,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-tabernaculo.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-tabernaculo.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-tabernaculo.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-tabernaculo.png,792,572,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_tabernáculo.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/2843503_orig.png,
manitas-ayudadoras-tecnologia,Tecnología,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-tecnologia.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-tecnologia.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-tecnologia.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-tecnologia.png,779,555,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_computadoras.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/5438111_orig.png,
manitas-ayudadoras-tiro-con-arco,Tiro con arco,Manitas Ayudadoras,grado-4,Grado 4 - Manitas Ayudadoras,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/manitas-ayudadoras-tiro-con-arco.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/manitas-ayudadoras-tiro-con-arco.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/manitas-ayudadoras-tiro-con-arco.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/manitas-ayudadoras-tiro-con-arco.png,749,533,https://www.guiasmayores.com/especialidades---grado-4.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_tiro_con_arco.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/909839_orig.png,
multinivel-arte-con-comida,Arte con comida,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-arte-con-comida.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-arte-con-comida.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-arte-con-comida.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-arte-con-comida.png,440,320,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_arte_con_comida_1.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/arte-con-comida_orig.png,
multinivel-buen-samaritano,Buen samaritano,Multinivel,multinivel,Multinivel,pdf,8,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-buen-samaritano.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-buen-samaritano.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-buen-samaritano.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-buen-samaritano.png,856,618,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_buen_samaritano.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/buen-samaritano_orig.png,
multinivel-contar-historias-biblicas,Contar historias bíblicas,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-contar-historias-biblicas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-contar-historias-biblicas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-contar-historias-biblicas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-contar-historias-biblicas.png,881,649,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/contar_historias_bíblicas.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/bible-story-telling_orig.png,
multinivel-cooperacion,Cooperación,Multinivel,multinivel,Multinivel,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-cooperacion.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-cooperacion.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-cooperacion.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-cooperacion.png,793,571,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_cooperación.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/930701_orig.png,
multinivel-creacion,Creación,Multinivel,multinivel,Multinivel,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-creacion.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-creacion.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-creacion.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-creacion.png,933,659,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_creación.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/creation_orig.png,
multinivel-creado-por-dios,Creado por Dios,Multinivel,multinivel,Multinivel,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-creado-por-dios.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-creado-por-dios.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-creado-por-dios.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-creado-por-dios.png,488,352,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_creado_por_dios.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/made-by-god_orig.png,
multinivel-dinosaurios,Dinosaurios,Multinivel,multinivel,Multinivel,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-dinosaurios.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-dinosaurios.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-dinosaurios.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-dinosaurios.png,1073,800,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_dinosaurios.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dinosaurios_orig.png,
multinivel-diversion-con-fotos,Diversión con fotos,Multinivel,multinivel,Multinivel,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-diversion-con-fotos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-diversion-con-fotos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-diversion-con-fotos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-diversion-con-fotos.png,644,459,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_diversión_con_fotos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/3909750_orig.png,
multinivel-enfermedades-contagiosas,Enfermedades contagiosas,Multinivel,multinivel,Multinivel,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-enfermedades-contagiosas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-enfermedades-contagiosas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-enfermedades-contagiosas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-enfermedades-contagiosas.png,915,723,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dsa_-_enfermedades_contagiosas.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/enfermedades-contagiosas-0_orig.png,
multinivel-escuchar,Escuchar,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-escuchar.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-escuchar.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-escuchar.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-escuchar.png,788,568,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_escuchar_01.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/7452993_orig.png,
multinivel-gallinas,Gallinas,Multinivel,multinivel,Multinivel,pdf,10,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-gallinas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-gallinas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-gallinas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-gallinas.png,1100,785,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_gallinas.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/gallinas_orig.png,
multinivel-germenes,Gérmenes,Multinivel,multinivel,Multinivel,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-germenes.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-germenes.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-germenes.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-germenes.png,444,311,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_gérmenes.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/g-rmenes_orig.png,
multinivel-globo-aerostatico,Globo aerostático,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-globo-aerostatico.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-globo-aerostatico.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-globo-aerostatico.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-globo-aerostatico.png,476,343,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_globo_aerostático.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/globo-aerost-tico_orig.png,
multinivel-hombres-de-la-biblia,Hombres de la Biblia,Multinivel,multinivel,Multinivel,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-hombres-de-la-biblia.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-hombres-de-la-biblia.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-hombres-de-la-biblia.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-hombres-de-la-biblia.png,1100,796,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_hombres_de_la_biblia.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/hombres-de-la-biblia_orig.png,
multinivel-magdalenas-y-mas,Magdalenas y más,Multinivel,multinivel,Multinivel,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-magdalenas-y-mas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-magdalenas-y-mas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-magdalenas-y-mas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-magdalenas-y-mas.png,1066,800,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_magdalenas_y_más.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/magdalenas_orig.png,
multinivel-mantenerse-a-salvo,Mantenerse a salvo,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-mantenerse-a-salvo.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-mantenerse-a-salvo.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-mantenerse-a-salvo.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-mantenerse-a-salvo.png,806,548,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_mantenerse_a_salvo.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/stay-safe_orig.png,
multinivel-mis-sentidos,Mis sentidos,Multinivel,multinivel,Multinivel,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-mis-sentidos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-mis-sentidos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-mis-sentidos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-mis-sentidos.png,954,686,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_mis_sentidos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/mis-sentidos_orig.png,
